ra,dec,mag
4.336097,31.953174,6.16
4.336531,50.920933,5.55
4.336934,19.23348,7.46
4.337341,41.80807,5.95
4.337584,-2.628548,6.89
4.339227,27.350754,4.97
4.340178,34.566725,4.93
4.340307,18.742608,6.11
4.341362,-1.316386,6.78
4.342165,43.238148,7.23
4.343419,15.095453,5.26
4.344067,-6.245995,6.15
4.34417,-20.639622,5.38
4.344541,65.140441,5.26
4.34479,6.130798,5.76
4.344818,-16.829976,6.97
4.345232,-7.592493,5.85
4.346966,9.224818,6.52
4.347379,-19.335645,7.12
4.347977,13.864427,6.15
4.34839,81.977568,7.46
4.34865,38.577153,7.47
4.349307,50.25483,7.13
4.349455,-81.57992,5.78
4.350442,-3.718902,7.41
4.351,56.712232,7.08
4.351052,-48.811248,7.38
4.351508,-21.248237,7.46
4.354238,27.350245,7.21
4.354359,-87.812944,7.5
4.355443,76.106104,6.74
4.357439,34.571116,7.42
4.357511,-0.09817,5.86
4.358458,-6.07319,7.23
4.358698,-25.72858,6.08
4.35879,21.039877,6.79
4.358963,18.417582,6.8
4.359211,46.498878,4.8
4.359665,14.409789,6.6
4.359777,-8.108604,7.5
4.360421,-6.284172,6.45
4.362595,13.584932,7.37
4.362632,50.035171,7.11
4.362685,-37.781842,6.53
4.362864,2.390104,6.92
4.363227,60.735625,5.4
4.364392,56.506317,5.91
4.364796,-63.386391,5.24
4.366735,39.933959,7.02
4.367643,14.077198,5.72
4.369505,-4.676945,7.47
4.372981,20.821416,5.91
4.374461,-0.551867,7.27
4.376093,32.467923,7.27
4.376373,25.629314,5.38
4.378936,15.056091,6.97
4.380854,-82.899078,6.77
4.382247,17.542514,3.77
4.382758,59.616182,6.18
4.384909,-24.892157,5.81
4.385488,-35.544815,6.38
4.388013,11.377922,6.64
4.388277,-32.151967,7.13
4.388816,-7.70454,7.18
4.390294,16.77726,5.64
4.391776,24.405402,7.18
4.392324,20.982044,6.0
4.39311,35.903063,7.16
4.393281,42.427909,6.25
4.394681,-3.74547,5.17
4.395605,22.964799,7.03
4.397729,9.460968,5.1
4.398844,-66.737118,6.98
4.399934,24.300992,6.34
4.400613,-34.016846,3.97
4.401508,53.495271,7.05
4.401599,17.44413,4.8
4.402778,62.032547,7.03
4.403405,-57.071337,6.28
4.403584,-40.052717,7.36
4.403874,51.937094,6.84
4.404023,12.157987,6.42
4.404047,21.736244,7.13
4.404433,-46.644847,7.06
4.406186,17.078951,6.96
4.406904,34.314752,7.3
4.407666,41.73001,7.11
4.408098,34.130758,5.73
4.409109,50.845174,6.87
4.410404,33.959686,5.77
4.411671,10.046659,7.22
4.411934,18.913073,7.35
4.415681,-34.757477,6.55
4.415868,19.042013,5.97
4.418153,-61.238193,5.94
4.421517,-5.652086,7.46
4.421976,-44.160897,6.38
4.422822,22.293874,4.21
4.423614,22.199998,5.27
4.42476,46.143706,7.43
4.424828,17.92791,4.3
4.424911,-53.111817,6.91
4.426895,5.645343,7.03
4.427032,15.94101,6.44
4.427666,-1.410915,6.76
4.428291,-2.232439,7.25
4.42842,-9.926634,6.66
4.42882,-5.153075,7.34
4.43228,1.031776,7.36
4.432594,5.150145,7.36
4.433708,4.373451,6.37
4.435084,31.438911,5.29
4.438461,22.813583,4.28
4.438471,21.470434,7.36
4.439094,15.618265,4.48
4.439195,8.590269,6.06
4.44087,-0.511197,7.17
4.44181,-32.816298,6.81
4.443437,14.713782,4.69
4.443804,-40.529378,6.7
4.444742,-6.404091,7.49
4.446129,-6.88242,7.3
4.44618,55.643733,7.33
4.447537,17.028632,6.86
4.448115,-18.656151,7.0
4.449147,-24.081323,6.11
4.45018,52.002289,7.49
4.450194,2.079409,6.23
4.450241,57.58529,6.28
4.450437,19.843306,7.46
4.450806,80.824159,5.42
4.45135,18.207537,6.94
4.451654,-46.947505,6.1
4.451792,-62.799623,6.87
4.454847,22.996337,5.53
4.455079,36.520286,6.76
4.456856,46.853154,6.72
4.457991,11.2123,5.87
4.45905,-40.472374,7.14
4.459969,15.589188,7.41
4.461293,-32.408641,7.08
4.462015,43.190793,7.45
4.462798,11.73642,7.49
4.462788,-62.521206,5.74
4.463194,-11.124328,6.97
4.46538,-21.504064,6.75
4.46614,-17.841014,7.32
4.466883,21.619907,5.72
4.467488,10.072161,7.46
4.467677,1.858605,6.14
4.468149,8.154802,7.0
4.468659,-15.180331,6.69
4.469296,-41.959833,6.41
4.470359,83.80779,5.51
4.470713,-22.767949,7.01
4.473167,14.740974,5.9
4.473237,11.665909,7.39
4.473992,16.359672,4.96
4.475589,1.380821,5.53
4.476248,15.962181,3.84
4.476943,19.180431,3.53
4.47751,-19.458874,5.95
4.477705,15.870883,3.4
4.480601,13.047602,5.02
4.481108,30.361492,6.38
4.481773,-49.601844,7.48
4.483269,16.159092,6.59
4.483892,42.715674,7.36
4.485257,-13.04837,5.61
4.486757,35.265783,7.39
4.488843,27.404223,6.53
4.488909,-46.51527,6.13
4.489042,17.544935,7.02
4.491763,17.863163,6.9
4.492398,-26.275863,6.78
4.49356,80.931738,7.16
4.49415,5.164268,6.93
4.495238,10.52186,6.77
4.497757,69.378312,6.63
4.500159,83.340379,5.47
4.500636,10.262214,6.47
4.502388,15.63784,5.58
4.502779,-13.592372,6.22
4.503841,-38.988883,7.32
4.504991,19.840576,7.09
4.50506,-38.274634,7.13
4.505568,28.131889,6.51
4.506224,-30.444076,7.33
4.506234,23.588858,7.18
4.507414,-43.212723,7.35
4.508205,-43.410612,7.27
4.509342,16.194014,4.78
4.509375,-23.024388,6.83
4.510378,13.724402,5.4
4.510669,32.457768,6.18
4.510802,15.691879,5.47
4.511203,-35.653504,5.95
4.512998,16.148696,6.5
4.513916,-44.953749,5.07
4.514689,44.602943,6.99
4.514814,-41.174265,7.02
4.51492,-36.876176,7.32
4.515881,10.751768,7.03
4.5178,6.791328,6.78
4.518664,15.105037,6.28
4.520326,23.346064,7.07
4.520856,-35.773632,7.49
4.522322,-28.881907,7.47
4.523245,-59.766868,7.01
4.523361,40.010193,6.25
4.523848,-13.644222,6.25
4.53068,5.764446,6.68
4.531043,15.85156,6.01
4.531296,-0.044011,4.91
4.532496,-12.632639,7.16
4.532485,36.742688,6.35
4.533283,-20.699473,6.76
4.533845,53.91083,5.78
4.534669,5.410035,6.37
4.535239,-28.80639,7.42
4.53553,21.632358,7.08
4.538124,37.043243,6.8
4.539389,25.18549,7.44
4.540132,0.980129,7.26
4.543765,-3.209541,5.76
4.551756,-12.543389,6.67
4.551976,67.631432,6.94
4.552734,-25.559905,7.26
4.554287,64.988243,7.49
4.55469,52.804975,7.22
4.555287,64.169789,6.86
4.556001,43.031921,6.8
4.556135,-10.785333,6.06
4.556917,43.063893,6.09
4.558511,72.528605,5.94
4.55849,-29.766492,4.49
4.558788,-6.988083,6.6
4.55918,18.016722,6.24
4.559453,-62.823677,5.79
4.56058,16.323339,6.58
4.56069,-8.255663,6.63
4.560903,-1.831206,7.46
4.562335,-5.309668,6.66
4.562955,13.251883,6.62
4.563382,9.413567,6.01
4.564143,14.844424,4.65
4.565202,-6.738908,5.71
4.566598,-55.044975,3.3
4.5674,-28.449646,6.85
4.567918,43.087398,7.37
4.568963,5.568616,5.67
4.569897,-8.231352,5.2
4.569936,-8.970258,5.24
4.570609,-6.837809,6.09
4.570955,-73.208778,6.8
4.571272,45.91348,7.46
4.574125,0.40699,7.24
4.576371,-72.733708,7.0
4.576719,84.472378,7.34
4.576907,-33.64612,7.41
4.57722,28.96115,5.88
4.577261,-24.0405,6.37
4.578828,-34.818728,7.15
4.579289,22.692312,6.78
4.579427,50.124506,7.08
4.581837,-25.039012,7.38
4.581969,-35.576218,7.04
4.582948,16.994686,7.19
4.58353,-19.921384,6.12
4.583991,17.201232,6.73
4.584824,57.420382,6.65
4.587255,-9.736373,6.74
4.588265,-24.532962,6.69
4.590027,85.527028,6.55
4.592512,-30.562341,3.81
4.594239,10.16079,4.25
4.594446,19.968821,7.24
4.595156,19.881791,6.33
4.595427,59.400819,6.78
4.595765,45.214555,7.36
4.598677,16.509301,0.87
4.600152,55.512085,6.91
4.600465,-3.611641,6.34
4.601246,-45.136353,7.29
4.605317,-3.352459,3.93
4.605448,11.4125,6.74
4.605756,61.362339,6.91
4.606727,64.261602,5.91
4.607126,-37.826056,7.2
4.608092,23.340855,6.01
4.609642,19.760034,7.32
4.609903,-27.047852,7.35
4.610537,36.952791,6.62
4.611311,15.869329,6.64
4.611508,41.264808,4.25
4.612677,-62.077154,5.59
4.612991,-83.496558,7.15
4.613908,-8.460478,7.08
4.614148,-30.716779,6.28
4.614724,80.8819,7.38
4.618232,-30.429251,6.9
4.619185,27.925734,7.45
4.620465,0.998314,5.32
4.620772,18.543031,6.49
4.622017,-41.872944,6.4
4.623214,68.282382,7.4
4.623914,0.574635,7.5
4.624089,0.553118,7.49
4.625672,60.090329,7.35
4.626703,-2.473548,5.22
4.628562,-2.646506,7.15
4.628764,78.98661,7.37
4.63176,7.317625,7.0
4.633101,-20.688007,7.26
4.633268,-13.028922,7.33
4.634964,46.233653,6.98
4.635438,-58.203811,6.61
4.635956,16.033291,5.78
4.635961,12.510838,4.27
4.63634,-14.30402,3.86
4.636547,-13.2583,7.33
4.637513,60.884199,6.64
4.637565,31.99879,7.11
4.637731,20.684722,5.85
4.639372,-77.656003,6.05
4.641339,-19.640851,7.13
4.641531,26.939263,6.56
4.647022,-62.378534,6.78
4.647922,-8.224848,7.27
4.648147,42.239966,6.89
4.64821,-12.123121,4.99
4.648353,-58.980567,7.2
4.648894,-25.706015,7.3
4.651194,-51.672752,6.45
4.65171,7.870976,5.38
4.652401,13.002983,7.2
4.65256,15.799846,5.08
4.654583,15.917977,4.67
4.655475,-14.359192,5.46
4.65643,25.218274,6.21
4.657863,-0.084428,7.22
4.660285,-21.247546,7.18
4.663117,-1.052459,6.11
4.66519,53.079535,5.07
4.666126,53.473021,5.36
4.667616,12.197609,5.45
4.668095,39.788451,7.2
4.668557,-24.482368,5.56
4.669729,40.78901,6.58
4.67061,-38.807027,7.43
4.671594,-58.943909,6.53
4.672512,64.557156,7.04
4.672966,29.972226,6.8
4.674031,-19.671493,4.32
4.676039,-41.863752,4.44
4.676172,-48.538238,6.9
4.67671,44.097064,7.47
4.68017,-45.793041,7.5
4.680427,57.879618,7.26
4.684718,-6.747514,7.06
4.688822,28.614994,5.73
4.690032,48.300881,5.66
4.69193,-23.976441,7.34
4.692768,-14.687856,7.33
4.693391,42.11847,7.29
4.695009,-12.475786,6.64
4.69616,-47.259785,6.77
4.697283,38.280182,5.97
4.697718,-47.826046,7.37
4.700965,-37.144297,5.04
4.701035,69.093713,7.44
4.701139,24.010764,7.19
4.702262,-37.61347,6.93
4.703811,2.990009,7.26
4.704084,22.956926,4.27
4.70417,9.63382,6.76
4.706169,-23.177968,6.8
4.70627,-0.9299,6.73
4.711211,-5.757267,7.14
4.712899,-50.481334,5.3
4.713225,38.426627,6.66
4.713564,12.209765,7.4
4.714362,18.720433,7.12
4.715089,43.365138,5.3
4.716474,14.814572,6.69
4.717764,-70.931027,5.53
4.718048,33.929716,7.26
4.718792,-6.47098,7.39
4.719249,-30.765557,5.66
4.720488,24.08892,6.18
4.721445,-23.628348,7.12
4.721602,59.521134,6.51
4.722328,-47.221616,7.36
4.722665,49.973789,5.86
4.724906,-52.546018,7.19
4.726318,-8.794317,5.98
4.728964,-41.064788,6.24
4.728995,-52.263293,6.62
4.729731,-20.351812,7.46
4.730068,32.865459,6.49
4.73044,-48.32697,6.9
4.731667,22.94441,6.91
4.734811,-8.503571,5.78
4.73555,-18.666586,5.53
4.736949,40.786454,6.09
4.737581,-27.577879,6.76
4.739205,-59.732733,5.28
4.739284,48.175755,6.78
4.740508,11.146137,5.39
4.741415,-27.948852,7.16
4.743169,38.254994,6.74
4.745037,0.568101,7.22
4.74863,52.339675,6.88
4.749419,-63.229715,6.46
4.751156,-21.283383,5.72
4.754045,79.656925,6.67
4.757707,47.47641,7.26
4.758375,-3.254657,4.01
4.761796,23.627996,6.34
4.762498,63.259715,7.34
4.763795,-34.005004,6.85
4.763868,-2.908665,7.25
4.76391,28.66068,7.01
4.765406,-39.356619,6.04
4.76643,-66.078703,7.39
4.766786,76.611042,6.46
4.76715,11.705591,5.35
4.768083,18.80074,7.48
4.768779,84.029755,7.31
4.769315,-49.24585,7.48
4.771341,18.734693,5.99
4.772326,55.655098,7.18
4.773379,-2.954532,6.33
4.773478,64.810297,6.85
4.773819,-28.087444,6.18
4.774145,42.348561,6.53
4.777088,-68.546031,7.2
4.779021,40.31259,5.99
4.779327,9.01742,7.24
4.782564,-21.211439,7.1
4.783039,-29.407599,7.5
4.78367,-38.308929,7.34
4.783926,41.305022,7.2
4.785184,10.051656,7.19
4.785238,-59.137086,6.8
4.788312,5.788222,6.77
4.78936,-61.476116,7.23
4.793413,-16.934456,5.49
4.797092,53.301088,6.77
4.797104,-30.020372,6.35
4.800069,56.757183,5.29
4.801631,0.675781,7.49
4.801783,-63.480329,7.16
4.801942,55.602611,6.32
4.803202,-56.817283,7.47
4.80344,59.241006,7.47
4.803843,-9.506702,7.17
4.805298,29.23573,6.89
4.80541,67.7633,7.0
4.806317,29.773003,7.41
4.807682,2.715335,6.51
4.808788,-49.79275,7.35
4.809037,-16.329484,5.76
4.809384,-43.979979,6.72
4.810107,-5.674045,5.77
4.810955,3.649283,7.32
4.811262,70.526875,7.44
4.811401,7.839974,7.1
4.811704,18.70943,6.95
4.812183,21.315768,7.03
4.812396,3.588526,6.04
4.813063,-60.258939,6.96
4.813968,75.941219,5.96
4.815626,3.689704,7.02
4.815961,-47.134514,7.45
4.817341,-88.271155,7.17
4.817988,-56.666578,6.59
4.818269,61.507388,7.11
4.819622,-42.384799,7.26
4.819933,-34.311834,6.81
4.820235,31.437375,5.57
4.820424,-4.986496,7.16
4.821039,28.350831,7.17
4.821112,29.571362,7.26
4.821944,-9.009384,7.42
4.821965,32.588191,5.84
4.822329,-42.413672,7.31
4.828402,-13.769669,6.27
4.828912,15.904221,6.09
4.830669,6.961276,3.19
4.831204,-35.10763,7.49
4.831846,37.488275,4.89
4.831924,13.689088,7.06
4.832265,-30.97055,7.35
4.834337,8.407845,6.85
4.834847,66.535341,7.49
4.835223,-15.804329,6.72
4.835269,-58.801157,7.46
4.83612,63.625414,6.88
4.83656,-16.217159,5.03
4.837828,-41.320848,6.06
4.838139,6.949913,7.22
4.83998,17.202665,7.1
4.841075,-3.865205,7.36
4.841209,-38.55995,7.18
4.842182,-27.100829,7.26
4.843441,70.941528,6.36
4.843534,8.900176,4.35
4.845663,-18.900069,7.31
4.845941,1.147764,6.66
4.846817,16.210455,7.29
4.847047,-0.094968,7.27
4.848096,37.760497,7.28
4.848706,-53.461508,5.58
4.849036,-53.459698,6.42
4.852102,-25.309979,7.16
4.852594,48.740685,5.64
4.853434,5.605104,3.68
4.853481,11.068026,6.79
4.853709,68.168783,6.54
4.855786,-68.069653,6.81
4.856239,18.839861,5.08
4.857507,-51.725561,6.55
4.857837,-34.906286,5.82
4.858178,35.815139,6.78
4.858497,-3.659536,7.34
4.860902,-10.290335,7.27
4.861269,-8.401299,7.17
4.861525,-11.947595,7.45
4.862073,45.834157,6.94
4.862051,9.975078,6.11
4.863885,13.655155,6.3
4.865065,-34.238659,6.68
4.865884,9.872702,6.82
4.867224,-46.852439,7.13
4.868109,63.505421,5.47
4.869597,31.164169,6.71
4.870069,1.50935,7.42
4.872128,-7.895704,7.43
4.872322,36.641981,6.8
4.87247,-7.709329,7.32
4.872639,45.939911,6.69
4.875545,14.250642,4.71
4.877218,36.703187,4.79
4.878081,12.38471,7.26
4.879754,27.897485,5.97
4.879933,42.586626,5.68
4.881575,-5.452695,4.36
4.882178,75.710097,7.1
4.882842,26.777442,7.49
4.884919,-72.40768,6.28
4.886052,52.841155,6.4
4.886724,-20.772134,7.02
4.888031,-38.144244,6.95
4.889659,2.508225,5.33
4.89047,66.006169,7.08
4.891104,-72.764821,7.32
4.891803,-66.675413,6.43
4.892806,23.315663,6.55
4.892989,36.805816,6.69
4.893462,25.366317,7.14
4.894368,61.481719,6.64
4.89734,68.218866,7.12
4.898835,1.569369,6.61
4.900847,17.026825,7.22
4.900836,66.342678,4.26
4.90114,-38.162867,6.75
4.904193,2.440672,3.71
4.907571,-5.420623,7.34
4.907771,-3.225917,6.52
4.911446,12.025773,7.44
4.912126,12.352201,7.13
4.913027,11.426006,5.18
4.913273,7.779097,5.33
4.914086,0.467167,5.98
4.914233,44.060861,6.06
4.914717,-58.547652,6.11
4.914924,10.150833,4.64
4.915224,16.386499,7.12
4.915226,-39.628607,6.11
4.91566,8.599997,6.86
4.916211,19.485388,6.36
4.916745,14.593773,7.5
4.917537,55.259109,5.52
4.918562,-16.74067,5.71
4.919486,51.604592,7.05
4.919765,-74.936852,5.47
4.921847,-16.417767,5.71
4.924481,32.154797,7.42
4.92505,-25.727758,6.71
4.925122,32.783944,7.18
4.926274,27.202421,7.33
4.927329,-23.241879,7.49
4.929401,30.551192,7.03
4.930598,15.040278,5.79
4.932189,4.670427,7.02
4.932875,5.399024,6.5
4.933619,1.62519,6.88
4.934269,43.493447,7.4
4.935176,22.57656,7.16
4.935299,52.869761,5.75
4.935825,7.904696,6.42
4.936834,-17.736285,7.37
4.937264,3.175836,7.32
4.937276,21.572348,7.35
4.937661,24.592218,6.33
4.938913,36.168537,6.1
4.939521,13.514466,4.06
4.940052,-5.171356,5.5
4.9455,8.822407,7.49
4.94653,16.734294,7.31
4.946641,-16.135083,7.46
4.947078,55.824114,6.65
4.947441,-70.925092,7.17
4.94965,-8.458882,6.89
4.949804,3.286059,7.32
4.949894,33.16609,2.69
4.950692,49.922073,6.95
4.951807,-65.01592,7.21
4.952076,-58.069636,6.81
4.952655,59.12031,6.55
4.954283,61.753117,6.76
4.954775,-1.067258,6.25
4.95478,53.752101,4.43
4.956206,17.153677,5.51
4.958771,65.278291,6.72
4.962412,-14.23192,6.15
4.963205,67.776095,7.26
4.963513,23.948562,5.79
4.965103,-6.102222,7.14
4.966131,-50.575811,7.41
4.967217,-58.208247,6.87
4.969275,25.050405,5.79
4.969567,-16.780182,6.67
4.969698,-2.212738,6.34
4.970273,40.056865,7.21
4.971385,0.453957,7.2
4.973944,-3.732886,6.97
4.974575,37.329037,6.74
4.975806,1.714016,4.47
4.975895,-28.887742,7.35
4.976743,-14.784085,7.38
4.979076,-17.806818,7.06
4.980829,-82.470512,5.84
4.98317,14.54324,6.14
4.983713,-16.376027,5.65
4.987612,37.890245,4.93
4.988669,-32.239183,6.7
4.989023,-36.871479,7.11
4.989236,43.323382,7.42
4.990711,-9.16623,7.23
4.99157,-49.458105,6.99
4.993511,25.93585,7.29
4.995214,41.8732,6.66
4.995645,15.916734,6.75
4.996204,53.155451,6.09
4.997348,-10.263325,5.39
4.998264,27.325604,6.95
4.998816,-12.537416,4.78
4.999408,-25.054494,7.41
5.002283,3.286675,7.48
5.003688,-78.300009,6.29
5.005095,39.394701,5.95
5.005755,81.194088,5.09
5.006449,39.654653,6.46
5.009039,3.614792,7.03
5.00908,-64.394352,7.4
5.009249,36.627406,7.29
5.009387,14.38381,6.75
5.009426,3.615749,6.65
5.011058,-2.066032,6.31
5.011266,-13.503719,7.22
5.01184,10.913428,6.8
5.013126,4.567638,6.69
5.013611,-5.753675,6.22
5.017502,-11.208076,7.33
5.018339,3.717325,7.25
5.018602,58.665774,7.37
5.019284,-74.340845,6.9
5.021746,-23.707875,7.48
5.021921,26.534294,7.45
5.022447,15.744372,7.41
5.022648,45.888982,7.42
5.023772,-20.051918,4.91
5.023793,-0.696907,6.76
5.023985,-7.173965,4.8
5.024543,-10.649318,7.39
5.024544,44.398047,7.28
5.026257,-39.718046,6.02
5.026676,61.077996,6.03
5.028771,55.575013,7.39
5.028966,26.671168,6.79
5.029573,57.133396,7.5
5.029895,-10.933858,6.76
5.029905,11.375287,7.17
5.030654,0.722112,5.91
5.032815,43.823308,3.03
5.03334,1.608865,6.45
5.033605,-5.501045,6.64
5.034866,69.16027,7.12
5.035408,-31.348975,7.05
5.03606,-26.275029,5.01
5.038078,-56.080536,7.02
5.038832,74.269368,6.05
5.039668,-31.771333,5.92
5.041301,41.075837,3.69
5.042076,7.424031,6.86
5.043857,-8.894209,7.24
5.045279,-71.3143,5.3
5.045709,3.457704,7.32
5.045828,-22.795052,5.74
5.045943,-4.210121,5.86
5.046861,-49.151407,5.37
5.047327,66.822974,6.2
5.048911,-49.703436,7.26
5.049271,42.569042,7.5
5.050445,12.059408,7.24
5.050544,-8.663152,6.86
5.050579,-42.497912,6.95
5.051596,21.589962,4.62
5.055177,41.441646,6.11
5.05697,60.442245,4.03
5.060627,37.268547,7.3
5.061904,-2.539984,6.73
5.064433,24.972816,7.44
5.064479,-14.370231,6.42
5.064797,-24.388151,5.61
5.064986,-41.74495,6.3
5.065719,-14.556197,6.71
5.066519,-10.635185,7.24
5.067507,47.664838,7.13
5.070216,73.763887,6.21
5.070712,30.494588,6.14
5.071162,45.77935,6.51
5.071666,-6.031298,6.93
5.072663,21.277931,6.2
5.07344,-35.482978,4.55
5.073931,-35.705109,6.32
5.074583,7.830282,7.15
5.076153,15.404105,4.65
5.076795,-14.947424,7.32
5.076921,32.320271,6.59
5.077204,-12.928174,7.38
5.077212,27.696024,6.62
5.077683,74.066955,6.1
5.078279,14.85903,6.78
5.079879,-11.699029,7.2
5.080489,-20.245797,7.19
5.081813,-3.039675,6.04
5.082776,-49.577837,5.05
5.082955,41.880424,7.31
5.083502,-54.407401,6.26
5.086958,8.942137,7.45
5.087832,-26.152391,5.71
5.089921,1.177627,6.1
5.090913,46.916378,6.6
5.091018,-22.371032,3.19
5.091853,-57.472704,4.71
5.09225,19.806723,6.48
5.09381,23.06105,6.69
5.09701,35.846054,7.31
5.09817,26.429933,6.6
5.098563,50.046022,7.32
5.100256,35.936388,6.49
5.101459,3.78848,7.43
5.101684,68.972574,6.68
5.102322,33.918687,7.05
5.102349,58.972372,5.22
5.102575,-73.037673,6.26
5.103071,-10.422107,7.47
5.103372,59.02134,6.08
5.106139,54.405185,7.17
5.106154,-14.696578,7.12
5.106364,2.673263,7.49
5.108245,61.169756,6.0
5.10858,41.234474,3.18
5.10983,-77.567469,7.32
5.110206,-13.122622,6.04
5.111289,51.59772,4.98
5.111369,22.510755,7.13
5.111965,14.084778,7.3
5.1124,-59.877848,7.31
5.112681,-4.655163,5.12
5.113766,43.174705,6.2
5.115391,-5.165621,7.3
5.119075,-17.299921,7.04
5.119376,-19.391868,6.47
5.121323,0.991037,7.47
5.121763,-83.859899,6.8
5.122851,50.305612,7.4
5.1236,-12.491269,5.97
5.123868,-44.821691,6.91
5.123964,-8.653151,7.0
5.124164,18.645052,4.91
5.125191,55.540076,7.3
5.126116,-63.399679,5.19
5.126185,-54.989012,7.33
5.126976,32.764027,7.45
5.127309,9.47178,6.15
5.128433,-17.28874,7.22
5.129493,55.759163,6.92
5.129501,10.895068,7.04
5.130111,20.418379,5.28
5.130502,-12.592658,6.33
5.130829,-5.086446,2.78
5.131359,8.498429,5.33
5.132066,21.704821,5.84
5.133433,-20.12126,7.32
5.134383,-6.21898,7.44
5.134718,7.898403,6.66
5.134936,15.85524,7.24
5.135105,3.748583,7.23
5.135173,24.265175,5.5
5.135279,-49.297141,7.44
5.137016,-15.095354,6.38
5.137427,-35.718283,6.51
5.138942,-8.665324,5.8
5.141645,-41.213681,6.75
5.14223,-2.824497,7.07
5.142585,-3.009609,7.24
5.143149,28.273453,6.96
5.143797,-3.305916,7.22
5.145472,-4.456207,5.11
5.146154,11.75223,7.25
5.147342,19.85986,6.51
5.148931,3.218724,6.51
5.15122,49.121899,6.64
5.15244,-8.754081,4.25
5.153573,-48.979465,7.26
5.155456,9.829579,5.43
5.157012,-23.118656,7.24
5.158264,-2.135018,6.59
5.160121,38.685533,6.91
5.160181,69.639401,6.43
5.161047,-44.335486,7.49
5.16117,62.479709,6.63
5.161654,15.597232,4.81
5.16203,-22.494009,7.23
5.162135,29.798625,6.67
5.162367,64.91949,6.37
5.162524,28.030461,5.93
5.162754,7.181589,7.41
5.166177,8.173151,7.02
5.167032,75.681838,7.28
5.167338,-40.559465,6.89
5.167573,-0.565323,6.11
5.167738,27.556507,6.97
5.168808,53.709788,7.49
5.169558,13.548369,6.69
5.171891,37.301854,6.02
5.172409,-7.594099,7.42
5.175841,5.314955,7.3
5.176144,-11.648639,7.13
5.176382,30.79754,6.71
5.17852,63.597212,6.74
5.178585,46.96207,5.67
5.179053,-25.910463,6.4
5.182785,-2.254114,6.24
5.183036,-34.903773,7.1
5.188374,29.729947,7.11
5.18866,-2.490782,5.89
5.189686,-11.849089,5.6
5.190986,30.805329,6.62
5.191684,-30.225511,7.06
5.192782,35.957354,7.08
5.193288,-37.395281,6.57
5.193976,29.90358,6.42
5.194819,0.514574,6.68
5.194879,16.045673,5.18
5.195931,1.037028,5.88
5.196236,4.403539,7.0
5.198786,53.452109,7.07
5.200341,6.838133,7.46
5.200842,-65.175709,7.03
5.201047,-41.667717,7.43
5.204158,40.101562,6.97
5.204973,-11.869219,4.45
5.205976,26.454613,6.78
5.206112,-51.55012,7.32
5.206237,73.946674,5.44
5.206433,67.67937,7.28
5.20714,-81.541732,6.51
5.210028,-14.951111,7.29
5.213369,-6.05719,5.9
5.214393,-27.177587,7.05
5.215511,-27.159006,7.38
5.215528,-16.205468,3.29
5.217451,61.85004,6.17
5.21891,44.566987,7.34
5.22037,40.193533,7.38
5.220522,-12.941291,4.36
5.221523,2.861265,4.46
5.221519,37.337309,6.48
5.221816,-59.585675,7.12
5.223811,38.484498,4.82
5.224411,-55.568899,7.11
5.225353,62.691132,6.49
5.225432,1.967684,6.08
5.22579,-17.106479,7.41
5.225816,-31.904256,7.5
5.227024,-32.067123,7.16
5.227516,-3.622028,7.09
5.229288,-67.185255,4.81
5.229537,-35.825391,6.98
5.229793,0.560423,6.33
5.229913,-6.748281,7.35
5.230348,37.032668,6.86
5.231482,-52.030755,6.03
5.232174,-22.988445,7.35
5.233319,-14.606872,6.22
5.23381,51.430708,7.19
5.234586,-21.64995,7.41
